comment_id,emotional_entropy,valence_mixing
eemx7ha,0.0,0.0
ee8lr44,2.3219281,0.0
edll0o3,0.0,0.0
eenwy69,2.0,0.0
edql0mu,2.0,0.0
eebie59,2.0,1.5
ed2geg4,0.0,0.0
edyy95w,1.0,1.0
efbzsc2,0.0,0.0
eetaq5x,2.5849625,1.4591479
edbsb6a,1.0,0.0
edw5ip5,1.0,0.0
ed5hets,1.5849625,0.0
edir9j4,1.5849625,0.0
eecddc1,1.5849625,0.9182958
eeccgbb,2.0,0.8112781
ef2kxws,0.0,0.0
ee5qmuy,0.0,0.0
eeq34je,1.5849625,0.9182958
ef1i4nv,1.5849625,0.9182958
ed8q2c5,0.0,0.0
edfrt0v,0.0,0.0
edniz6u,2.3219281,0.9709506
eenbcy1,0.0,0.0
edndmoa,2.3219281,1.5219281
eejztor,2.0,0.0
eebjirw,2.0,1.0
edcgc7u,0.0,0.0
efb9xhm,0.0,0.0
eebs2c7,0.0,0.0
eemv9zf,0.0,0.0
eeuxpj2,1.5849625,0.9182958
ed94522,1.0,1.0
edmsj1l,2.3219281,0.0
eeq3ros,0.0,0.0
edvujn0,2.0,1.5
edhn3qq,1.5849625,0.9182958
ee6ufyv,0.0,0.0
eew7lru,2.0,1.0
edlv2m5,1.0,0.0
ef9vv7r,0.0,0.0
ee0mvk3,1.5849625,1.5849625
efgox59,0.0,0.0
ed037ou,1.0,1.0
ee9429f,1.5849625,0.0
ef4d93d,2.5849625,0.9182958
eebhd8e,0.0,0.0
eddhwlz,0.0,0.0
eecdfuv,0.0,0.0
eecw8md,0.0,0.0
eefqdfh,1.0,0.0
edrd2y2,1.5849625,0.0
eekplci,0.0,0.0
ee6xh2z,2.3219281,0.0
edzsccr,1.5849625,0.9182958
edwqht1,1.0,1.0
ee917wp,1.5849625,0.0
eeo39nb,1.5849625,0.9182958
ef40kcj,1.0,0.0
edb9r1a,0.0,0.0
eevikhl,0.0,0.0
edhw539,2.3219281,0.9709506
eenwl50,2.3219281,0.7219281
effty2u,1.0,0.0
efcl4z4,1.0,0.0
eekeaqy,1.0,0.0
ed4m2jt,2.3219281,0.7219281
ef5vt84,1.0,0.0
edfye8k,2.0,0.8112781
eecqyal,1.5849625,0.9182958
eeb0x1e,2.0,1.0
ee7p08v,1.0,1.0
edq5gm8,2.0,0.8112781
ee8ljc9,0.0,0.0
edeucr8,0.0,0.0
edddvhx,1.5849625,1.5849625
edylb0w,0.0,0.0
eeurvbc,2.3219281,1.3709506
edx8jsz,1.0,1.0
ef4uadw,2.3219281,0.7219281
edwpys4,1.0,1.0
ed3506v,2.5849625,1.4591479
eeykyvd,0.0,0.0
ed7zhb0,1.5849625,0.0
ed1fass,0.0,0.0
ee7ef1z,0.0,0.0
eenlie8,1.0,1.0
ef9o6in,0.0,0.0
ee5mj7k,0.0,0.0
edut32r,1.0,1.0
eepdkxb,2.0,0.8112781
ede41cx,1.0,1.0
edm06ae,1.5849625,0.9182958
edbs4ir,2.8073549,0.5916728
eeley2a,2.0,1.5
ef0o4mh,1.0,0.0
efce92w,2.0,0.0
eebeui2,0.0,0.0
eek7lmx,1.0,1.0
ed6g1on,2.3219281,1.3709506
eesmsbe,2.0,1.5
ee5o7sf,0.0,0.0
ee2xypk,1.0,0.0
efgx7aj,0.0,0.0
efg8wv8,0.0,0.0
ed5ph3r,2.0,0.8112781
eeq0pvq,1.0,0.0
ed1ab67,2.3219281,1.5219281
eebfoax,0.0,0.0
efg0klt,0.0,0.0
eeo9hzn,0.0,0.0
edzzqtx,2.0,1.5
edkwym4,1.5849625,0.9182958
ee93za5,2.8073549,0.5916728
ee1bqa0,1.0,1.0
ed8latb,1.5849625,0.0
ef1548f,0.0,0.0
ef4aesn,1.5849625,0.0
eeddk5y,0.0,0.0
ef52m5t,2.3219281,1.5219281
ed06h62,2.0,0.0
eenxnzn,0.0,0.0
eexcq19,1.0,1.0
eevgy92,0.0,0.0
ed2lj35,1.5849625,0.0
ee9j8tg,1.0,1.0
eeg7349,1.5849625,0.9182958
ee3gfo0,2.0,0.0
eep717n,2.3219281,0.0
edn2vyv,1.0,0.0
eczunpk,1.0,0.0
ef4n48q,1.5849625,0.0
eeiss8t,2.0,1.0
edw5hse,1.0,1.0
edf69hl,0.0,0.0
eew69gh,2.0,1.0
ee9acg5,1.5849625,0.9182958
eew7dd0,0.0,0.0
eek6a3n,1.0,0.0
edvkpm2,1.0,0.0
eektyg0,0.0,0.0
ee93la3,1.5849625,0.0
eepg6fx,2.3219281,0.9709506
eddec8k,2.3219281,0.9709506
efaua62,0.0,0.0
ee1wx6s,1.0,0.0
eeuhfmp,1.0,1.0
eep954x,2.0,0.8112781
eevpwe1,2.5849625,1.4591479
eebh57q,1.0,1.0
edyfivq,0.0,0.0
eduoihe,2.0,1.0
ef7wm2b,0.0,0.0
edhagu4,2.0,0.8112781
eczrf4p,1.0,0.0
edzcvb6,1.5849625,0.9182958
edqmmr8,0.0,0.0
edwwgwm,1.0,1.0
eeyrsf5,0.0,0.0
edlxfbw,2.5849625,0.6500224
eef2w27,1.0,1.0
edottp2,1.5849625,0.0
edgdld4,2.0,0.8112781
eenzmkg,0.0,0.0
eefh62n,1.5849625,0.0
ed91mvx,1.0,0.0
eez5v64,0.0,0.0
edi0t2i,1.0,0.0
edjnw1j,1.0,0.0
ednqd8r,1.0,0.0
eedoqbr,1.5849625,0.9182958
edgjyqc,0.0,0.0
edqw4pw,2.0,0.0
eexzngl,0.0,0.0
ef9yw45,0.0,0.0
ed717pi,2.5849625,1.4591479
edbjbr8,0.0,0.0
edrvp1o,0.0,0.0
edjlyva,1.0,0.0
edoro8r,2.0,1.5
efaud9t,2.0,0.8112781
effi049,2.0,0.8112781
eep38ig,1.0,0.0
eenp1ip,0.0,0.0
efcb79o,1.5849625,1.5849625
ed0wy0v,1.0,1.0
eei2b57,0.0,0.0
edkdcgk,1.0,0.0
eebxzqa,1.5849625,0.9182958
ed9kbjb,2.5849625,1.2516292
ee7ooi6,1.5849625,0.0
eev0ri7,0.0,0.0
eeaxgil,2.0,0.8112781
ed455x6,2.0,0.8112781
edph5p9,2.0,0.8112781
ed5jn30,1.5849625,0.0
eevo3p7,2.3219281,0.0
eeh6hgq,1.5849625,0.0
eeugdp1,0.0,0.0
eeufesk,1.5849625,0.9182958
ef05ipi,2.5849625,1.4591479
ed5v2db,1.0,0.0
eewwuwb,0.0,0.0
ed5chhu,2.3219281,0.7219281
edj2c48,1.5849625,0.9182958
edj0icd,0.0,0.0
efed7cn,2.0,1.5
edney5l,0.0,0.0
eezgysw,2.0,1.0
eeaek5h,1.5849625,0.9182958
ed3b0w1,1.5849625,0.9182958
eeb2yuw,2.0,1.5
ed95mzn,0.0,0.0
edwz01i,0.0,0.0
edf6b7z,0.0,0.0
eezubel,2.0,0.8112781
ed9pgvg,1.0,0.0
ed10sx4,1.5849625,0.9182958
ef6okhz,1.0,1.0
eea07v0,0.0,0.0
ediowgz,1.0,0.0
edur7xa,1.5849625,0.9182958
ed2rhq7,0.0,0.0
edmgwp7,0.0,0.0
eemjf0q,1.0,1.0
efbia3s,1.0,1.0
eevi0p7,0.0,0.0
eey252p,0.0,0.0
edj2c95,2.0,0.8112781
eerhhyz,1.0,1.0
eedwml4,0.0,0.0
edhxs5j,1.0,1.0
ef8wv0n,1.0,1.0
eegsty9,1.5849625,0.9182958
ef147n1,1.0,0.0
edxf3vx,1.5849625,0.9182958
edhxoaf,1.5849625,0.0
edc8qi1,2.0,0.8112781
edl03l6,2.0,0.8112781
eevlpld,0.0,0.0
eebed6e,0.0,0.0
ed3icyd,0.0,0.0
eehstl4,2.0,0.8112781
ee3zeh9,0.0,0.0
edaawpu,1.0,1.0
ee8q379,1.5849625,0.0
eddpto7,0.0,0.0
eec1mx2,1.5849625,0.0
eddmjwa,1.0,0.0
eenb28s,1.0,1.0
eenc6wx,1.5849625,0.9182958
eex9lba,0.0,0.0
ee7fdof,0.0,0.0
ef31bgw,0.0,0.0
edk3huj,2.0,0.0
ed0oknz,0.0,0.0
ef7wfmb,1.5849625,0.0
edw3eet,0.0,0.0
ees56r2,0.0,0.0
eelyr36,2.0,0.8112781
ed57pil,2.3219281,0.0
ed5jdri,1.5849625,0.9182958
ee6se9q,1.0,0.0
efef9oi,1.5849625,1.5849625
eea62d8,1.0,0.0
edw07y2,1.0,1.0
edunz27,1.0,1.0
edfi0dp,1.5849625,0.9182958
eet0j6b,1.5849625,0.9182958
ed6phfe,1.0,0.0
ee2c4aq,0.0,0.0
ef3urs0,1.0,1.0
eezyesc,1.5849625,1.5849625
ee7qee7,1.0,1.0
ed9wzjf,2.3219281,0.0
edj9fbj,0.0,0.0
ef51k3w,0.0,0.0
edq0bqs,2.0,0.0
edmvz2b,0.0,0.0
edhekkw,2.0,0.0
ef8w613,0.0,0.0
edma0sp,2.3219281,0.7219281
ef2d5g3,2.0,0.8112781
ee5ork9,1.0,0.0
ee7jcf0,0.0,0.0
eeupb9a,1.0,1.0
edk08a5,0.0,0.0
eeyngdh,1.0,0.0
ee67s6j,1.0,1.0
edv6u1c,2.0,1.0
eeznrgr,2.0,1.5
edad710,2.0,1.0
edjadyt,0.0,0.0
eez329z,1.0,0.0
eewxk1j,0.0,0.0
edf3r0o,1.0,0.0
ed4py2j,1.5849625,0.0
ef1ipwp,2.3219281,0.7219281
eephj7r,1.0,1.0
eeiw4d0,2.5849625,1.4591479
efewbxf,1.5849625,0.0
efftzkz,1.5849625,0.0
ededl9z,0.0,0.0
ee6yzsw,1.0,0.0
eenhkp0,1.0,1.0
eeohpo8,2.5849625,0.9182958
eeg7d0u,1.5849625,0.9182958
edeu38u,1.5849625,0.0
ee7utbn,2.0,0.8112781
ef3j15s,2.0,0.8112781
edneit3,2.5849625,0.6500224
eec3w8z,0.0,0.0
edwe3w0,0.0,0.0
edrjaqa,2.0,0.8112781
ed9kwvh,0.0,0.0
ef90rjx,1.5849625,0.9182958
edo0roa,2.0,0.8112781
eek2dnq,0.0,0.0
edu1dhn,2.0,1.0
edm46gk,1.5849625,1.5849625
ef1ejfs,1.0,1.0
edogakn,0.0,0.0
ee401bt,1.0,0.0
eeeirb4,1.5849625,0.9182958
edo668o,1.5849625,0.9182958
ed8kz58,0.0,0.0
ef6tx23,2.0,0.8112781
efdqr1z,1.0,0.0
edzrr4v,1.5849625,0.0
edbj8al,1.0,1.0
ed9ir21,2.3219281,0.9709506
ef67kir,1.0,0.0
ee0tvjj,2.0,0.8112781
eelluat,2.3219281,0.0
eeagv14,0.0,0.0
eeng6wv,1.0,0.0
edwwmej,0.0,0.0
edb46fy,0.0,0.0
eex2fxc,1.0,0.0
edr1k22,1.0,0.0
ef89nwl,1.5849625,0.9182958
edurzhs,0.0,0.0
ed3hvvo,2.0,1.0
ef72tjs,1.5849625,0.9182958
edwjx61,2.0,1.0
efh30uw,2.8073549,1.5566567
eczgvx1,1.0,1.0
ed50lk8,2.0,0.0
efa5zr8,1.5849625,0.9182958
edgfh7r,1.0,1.0
ednhat1,2.3219281,1.3709506
edcg9gt,1.0,0.0
eff1z6w,1.0,0.0
edzcy6z,2.3219281,0.7219281
ed1hip4,0.0,0.0
edy32el,1.5849625,0.9182958
ednyhsn,0.0,0.0
eczfslj,1.0,0.0
eds4e9r,1.0,0.0
ed4cr1y,2.0,1.5
edet9yg,1.5849625,0.9182958
efdimd9,1.0,1.0
eea6x7z,2.3219281,0.9709506
eebkva4,3.0,1.0612781
ee982cu,0.0,0.0
eezxi79,2.5849625,1.4591479
ed3etr2,2.5849625,0.0
ed50bmw,2.0,0.8112781
edk4lyh,1.0,0.0
eem0jzo,2.5849625,1.4591479
edvksql,1.0,1.0
efe1tiu,2.0,1.0
eeu0k94,2.3219281,0.0
ee32zda,2.3219281,0.9709506
ef3w7jb,1.0,0.0
edu46uo,1.5849625,0.0
eeoeczd,0.0,0.0
eeoxys9,1.5849625,0.0
ee05yms,1.5849625,0.9182958
ef13jjl,0.0,0.0
edgcsl2,0.0,0.0
eehzent,0.0,0.0
ef9wciq,1.0,0.0
eda25uv,2.0,0.8112781
edqz53f,1.5849625,1.5849625
ee99dvo,1.0,1.0
ef1qvhk,1.5849625,1.5849625
eeghwp2,2.5849625,1.4591479
ee8hc91,0.0,0.0
edrfn03,0.0,0.0
edpqsj9,1.5849625,0.0
ed27ukk,1.0,0.0
ef4b8oj,0.0,0.0
ef2je7c,1.0,0.0
efaq5nr,0.0,0.0
eed8bal,1.5849625,0.9182958
eddyedw,0.0,0.0
edu2aha,0.0,0.0
efatkvu,1.5849625,0.0
ee9su7o,0.0,0.0
efaht4q,1.0,0.0
efe5ijs,0.0,0.0
edgzmuz,1.0,0.0
edjuvp5,1.5849625,0.0
eelmul2,1.5849625,1.5849625
ee60q8u,1.5849625,0.0
eff2jqr,2.0,0.0
efbrzqf,0.0,0.0
ed17mmh,1.5849625,0.0
ee55bh7,1.0,0.0
eeshrd5,2.3219281,1.5219281
eeyk8ji,0.0,0.0
edtck1d,2.5849625,1.2516292
ed7b26a,1.5849625,0.0
edb1zdu,2.0,0.8112781
edzn3b8,0.0,0.0
edoy1j8,1.0,0.0
efdawuk,1.5849625,0.9182958
eedt1o7,1.0,1.0
ef0ea59,2.0,1.0
effxr8k,3.0,1.2987949
eee8x2v,1.0,0.0
eegiafh,1.5849625,0.0
eeqvbsg,1.0,1.0
ed2azcm,1.0,0.0
eeoktna,1.0,1.0
edcnjz9,2.0,0.0
ef107zi,1.5849625,0.9182958
ee6vnne,0.0,0.0
ee5kfxl,1.0,0.0
ee32os5,1.0,0.0
eeh5v6m,0.0,0.0
edd5pqc,0.0,0.0
edoits2,1.0,1.0
eeamsiv,1.0,0.0
edfvqyv,2.3219281,0.7219281
edze0ph,0.0,0.0
edy139q,1.5849625,0.9182958
edw54o4,1.0,0.0
efdyxi0,0.0,0.0
ef3llww,0.0,0.0
eczdadb,1.5849625,0.0
efeov0r,1.5849625,0.9182958
edjkg0t,0.0,0.0
eei9ulh,1.0,1.0
ee7upcp,0.0,0.0
ed9fm3q,1.5849625,0.0
edikja3,2.0,0.8112781
edk0ccg,1.5849625,0.9182958
edfrdo0,0.0,0.0
eeunmyg,2.0,1.5
edtwvk1,2.5849625,0.9182958
edv6mtb,2.0,0.0
edo6kkp,1.0,0.0
ef2s84q,1.5849625,0.9182958
edekjf0,1.0,1.0
edcgwf4,1.5849625,0.0
edf9ajt,0.0,0.0
ee57fi0,1.5849625,0.0
ed9tqz4,2.0,0.0
eelheq6,2.8073549,0.8631206
ed4hw30,1.5849625,0.0
ef44i8b,1.5849625,0.9182958
eeozu1s,2.3219281,1.3709506
edon54g,1.0,1.0
edq7po0,1.5849625,0.9182958
edaq9ar,1.5849625,0.9182958
ed4x0r6,0.0,0.0
ee52bce,2.0,0.8112781
ee5xona,0.0,0.0
edo32o1,1.0,1.0
ed8c6e2,1.5849625,0.9182958
edo7oki,0.0,0.0
eenvzo0,2.3219281,1.3709506
ee9ht04,2.0,0.8112781
efgnpta,1.0,1.0
edtu14o,0.0,0.0
edofqya,0.0,0.0
eekw2ff,1.0,1.0
edkwtoo,1.0,0.0
ef6xwp8,1.0,1.0
efdw8ue,0.0,0.0
ee5gp13,1.0,0.0
eely5yf,2.0,1.5
eegb8ab,1.0,0.0
eedz2qq,2.0,1.0
edna4mh,1.5849625,1.5849625
ee9f5q5,0.0,0.0
ed2vxd1,0.0,0.0
ee7hn3y,0.0,0.0
ed8m5vw,1.5849625,1.5849625
ed9gf02,1.0,0.0
eehpn6k,2.0,1.5
een2agb,1.5849625,0.9182958
ef0vd27,1.0,1.0
edbb6zc,1.5849625,0.9182958
ef12uz4,0.0,0.0
ee00mqa,0.0,0.0
efae8sy,1.0,0.0
ed9xbtq,0.0,0.0
edtceuf,1.0,1.0
edaalax,2.0,0.8112781
eetnatn,1.0,1.0
eefetxt,1.0,1.0
eengklq,1.5849625,0.9182958
edyciwj,1.5849625,0.0
ef0znpe,2.0,0.8112781
ef8dws3,2.3219281,1.5219281
edryjkt,1.0,1.0
ed4xx03,2.3219281,0.9709506
eepbxrt,1.0,1.0
ef79xfa,1.0,1.0
ee4dkee,0.0,0.0
ed65l4h,1.5849625,0.9182958
eetow0b,0.0,0.0
eez0ieh,2.5849625,0.9182958
ee9aj79,1.5849625,0.9182958
edih878,1.0,0.0
ed2yts2,1.0,0.0
ed34pnl,1.5849625,0.9182958
edy0uwk,2.0,0.0
ef7bb5o,1.0,0.0
ee2lp3m,0.0,0.0
ed9zj2k,1.0,0.0
ee7crld,1.0,0.0
edosqlh,0.0,0.0
efh9nku,1.5849625,0.9182958
ef50ddj,1.0,0.0
edpsxhp,1.5849625,0.0
ef2tb8h,1.0,1.0
edehttq,2.8073549,0.8631206
edthham,0.0,0.0
edcsbk6,1.0,1.0
eemn7ka,1.5849625,0.0
eejisrj,1.0,1.0
ee1v3mc,1.5849625,0.0
ee5meg9,0.0,0.0
eeuv0v8,0.0,0.0
edieq8x,0.0,0.0
eeqkifk,0.0,0.0
effhuop,0.0,0.0
edcwkm7,1.0,0.0
eff82dv,2.0,1.5
eddnkoh,0.0,0.0
edijcfx,0.0,0.0
eff2ct1,0.0,0.0
ed4nryi,1.5849625,0.9182958
ee7tni5,2.5849625,1.2516292
edqwf6e,0.0,0.0
ef9e6q1,1.0,1.0
edqb1sj,2.3219281,0.7219281
ee9si6b,1.5849625,0.9182958
ef8d4lz,0.0,0.0
ee91rdx,0.0,0.0
eeq6wik,2.0,1.5
eeoeaza,2.3219281,0.9709506
eesazi0,2.0,0.8112781
ee1evdb,1.0,0.0
eeno3m8,1.0,0.0
eem178y,1.5849625,0.9182958
eelw51m,0.0,0.0
ed4vvyr,1.0,0.0
ef1i4tx,2.0,0.8112781
efgcnaw,0.0,0.0
eell9m4,1.5849625,0.9182958
edols4m,2.5849625,1.4591479
efd6je1,2.0,0.8112781
eef44er,1.5849625,0.9182958
ed41tx4,1.5849625,0.0
edcmyxk,1.0,0.0
efexsol,0.0,0.0
eeh6e9k,2.0,0.8112781
ee9bcbp,1.0,0.0
ednzjb6,0.0,0.0
edwdnuv,0.0,0.0
eeqt3x6,1.5849625,0.9182958
eethtjn,1.5849625,0.9182958
eea914m,0.0,0.0
ef43ust,1.5849625,0.0
edzpqou,2.0,0.0
efdyar6,0.0,0.0
eds43nm,0.0,0.0
ef0s7an,0.0,0.0
eebb9nm,0.0,0.0
edubzwy,1.5849625,0.9182958
edb96t8,2.8073549,0.5916728
eea0gxc,1.0,0.0
edzxpdv,1.5849625,1.5849625
edgiibo,2.0,0.8112781
ef6mw1c,1.5849625,0.9182958
edv2ae3,1.0,0.0
eei9ifl,1.0,0.0
eddkpl9,1.0,0.0
eehu4r8,0.0,0.0
eet0wg9,1.0,0.0
ednmhrc,2.3219281,0.7219281
ee8cy35,1.0,0.0
efgdymd,1.0,1.0
edp2hp3,2.0,0.0
edkbd9t,1.0,0.0
ef9l3v1,0.0,0.0
ee63dxw,1.0,0.0
ee6608z,0.0,0.0
edfpohc,0.0,0.0
efh53cb,2.3219281,1.3709506
ee9c01w,1.0,0.0
eenx4i8,2.0,0.0
eerdvws,0.0,0.0
ef0he5j,0.0,0.0
efg4fp4,1.5849625,1.5849625
ed47ylc,2.5849625,1.4591479
ef3sly2,0.0,0.0
ef71ufm,2.3219281,0.9709506
edv791a,1.0,0.0
edmmdfn,1.0,1.0
ed1nc8c,0.0,0.0
ef4frq4,0.0,0.0
ef4qmod,1.5849625,0.9182958
edhh91g,1.0,1.0
ed6abdg,0.0,0.0
ef6zwfr,2.3219281,1.5219281
eewicfv,0.0,0.0
ednjt02,0.0,0.0
ef72m8u,2.0,1.5
eeb8187,0.0,0.0
efh7xnk,0.0,0.0
edqnkhu,0.0,0.0
ef5unyx,1.0,0.0
ed0b10g,1.5849625,0.9182958
eeadksd,2.5849625,0.0
ee67yw9,1.5849625,0.0
ee3m4uf,0.0,0.0
ef7kwbh,1.5849625,1.5849625
edozypw,1.5849625,0.9182958
edbmmnk,2.0,0.8112781
eeyw92s,0.0,0.0
efgupiy,1.5849625,0.0
ee3j70n,1.5849625,0.0
ed25izo,1.5849625,0.9182958
ef3vu80,1.5849625,0.0
ee1w2aq,1.5849625,0.9182958
edlglzj,2.5849625,1.4591479
ed8too9,1.0,0.0
eeraemy,1.0,0.0
eeeqp9m,0.0,0.0
eexoutp,1.5849625,0.0
ee6rt0w,1.0,0.0
ef5wqa4,2.3219281,0.7219281
eemxmga,1.0,1.0
effottl,1.0,0.0
eero5s3,1.5849625,0.9182958
eeuad1a,0.0,0.0
edh01jk,2.3219281,0.0
eeen4hx,1.5849625,1.5849625
edl1myf,1.5849625,0.0
eex6e6n,0.0,0.0
eejxccd,0.0,0.0
ee5jgke,2.0,0.8112781
ed9g8uu,0.0,0.0
eemar0a,2.0,0.8112781
efesu1g,1.0,1.0
edg43q3,1.0,1.0
edzcvz2,1.0,0.0
eeb5k3p,1.0,1.0
eel0bb0,1.5849625,0.9182958
ee5ks8s,2.0,0.8112781
ef0p01k,0.0,0.0
ee6zg2l,0.0,0.0
ef5n4lk,2.0,0.0
ef9h4sz,1.0,1.0
edcoull,0.0,0.0
efa3fiz,1.5849625,0.9182958
edutjm3,2.3219281,0.9709506
efe5qy5,1.5849625,0.9182958
edav1eq,2.5849625,0.9182958
ed4vkgf,1.0,1.0
ee3cbzt,0.0,0.0
eez0aia,2.0,1.5
ef7w7uz,0.0,0.0
eexxl3a,1.0,0.0
eexuxuv,1.0,1.0
ee55zyf,1.0,0.0
eehyp6x,0.0,0.0
eeod0cc,1.0,1.0
eer5434,2.0,0.8112781
edohrmb,0.0,0.0
edwyofh,1.5849625,0.9182958
edl67vx,1.5849625,0.9182958
ef439ts,2.3219281,0.0
ees9f62,1.5849625,0.9182958
eegmp1r,2.0,1.0
ee75985,2.3219281,0.9709506
eew78g0,1.0,1.0
efge1j6,0.0,0.0
edxcjg6,2.0,0.8112781
edx42st,0.0,0.0
ee09s5o,1.0,1.0
edbv52u,2.3219281,1.5219281
ed39wzd,0.0,0.0
edp5opu,1.5849625,0.9182958
edlzxgc,0.0,0.0
efb6vct,1.5849625,0.9182958
ed0qwqq,2.0,0.8112781
eduwbj8,1.0,0.0
eer97tb,1.0,0.0
eem0tlc,2.0,1.5
eev2o7o,1.0,0.0
eeuu080,1.0,0.0
ef6q4f1,1.5849625,0.9182958
eczz9ys,1.5849625,0.0
effijk1,0.0,0.0
ee1gsy9,1.0,0.0
eeuoi4u,2.8073549,0.5916728
ed7gn8a,1.5849625,0.9182958
eekjs3l,0.0,0.0
eep20yu,2.5849625,0.6500224
ef1pdq9,1.0,0.0
ef1ju1s,1.5849625,0.0
ede8k7c,1.0,1.0
eerbx3u,0.0,0.0
ef3810u,0.0,0.0
efeoye7,1.5849625,0.9182958
efberue,1.0,1.0
eebi643,2.0,1.5
ee5f1so,1.5849625,1.5849625
eekgxtz,1.5849625,0.9182958
ed31y70,0.0,0.0
ee31294,2.0,1.0
eek74uu,2.3219281,0.9709506
edk8xf8,1.0,1.0
efdsx91,2.5849625,1.4591479
eew5ddo,0.0,0.0
edeusbs,1.0,1.0
eegd3ei,2.3219281,0.0
edsnahg,0.0,0.0
ed5ljmp,0.0,0.0
ee1wp5h,2.8073549,1.4488156
edu5i5x,2.3219281,1.3709506
edl10sv,1.0,0.0
eet99qa,1.5849625,0.9182958
eee9zxq,2.0,1.0
ediq0fz,0.0,0.0
eepy5sf,2.0,1.0
ed51tnp,2.0,0.8112781
eelg3zf,0.0,0.0
eetljfs,0.0,0.0
edq1nvk,0.0,0.0
eeqtqq6,2.0,0.0
ee62pd0,2.5849625,0.0
eeqmfii,2.0,0.8112781
ed5mljo,1.0,1.0
eeabrkx,1.5849625,0.9182958
ednoko0,1.0,0.0
edq9o0h,1.0,1.0
ee6l7to,0.0,0.0
eer883d,0.0,0.0
ed2g98i,1.0,0.0
ef1tdw3,0.0,0.0
edlkfkz,1.0,0.0
eepxtda,2.5849625,1.5849625
ef1fqe0,1.5849625,0.9182958
ef1h16m,0.0,0.0
ed3p43z,2.3219281,1.3709506
eewk8z1,2.0,0.8112781
eehewmf,1.5849625,0.0
edy3vhm,1.5849625,0.9182958
eekctpw,1.0,0.0
ee56aa4,1.5849625,0.0
ef1izrp,1.0,1.0
efdy53p,1.0,0.0
ef2w5y4,2.0,1.5
ee2vur3,0.0,0.0
edyiran,2.3219281,1.5219281
ed7z59z,1.0,1.0
ed33px2,0.0,0.0
eegtsz4,1.0,0.0
ee9ure5,1.0,0.0
edhpjpm,1.5849625,0.0
eevqy97,0.0,0.0
eelmaa4,2.0,0.0
ee9dr25,2.3219281,0.9709506
ed9n307,0.0,0.0
ed8wh21,1.0,0.0
edj30qx,0.0,0.0
edkkzq8,1.0,1.0
eerpu6c,1.5849625,0.0
ed720rh,0.0,0.0
eepi6a1,0.0,0.0
ed8f6ed,2.3219281,0.0
ef4qkqr,1.0,1.0
eeh04uf,0.0,0.0
efgykp2,2.5849625,0.6500224
edyo0i0,2.0,0.8112781
eeqifdx,0.0,0.0
edhe3h4,0.0,0.0
ef5co0f,0.0,0.0
ee36ipd,0.0,0.0
edvfrzj,1.0,0.0
edz5z6l,2.0,0.8112781
ee83x46,1.0,1.0
ed38yy4,0.0,0.0
edgak8p,2.0,0.8112781
ef9kad7,2.0,0.0
eeycf6k,1.0,0.0
edc5wcw,0.0,0.0
edtvwda,2.0,0.0
ed0bx4c,1.0,1.0
ed0iuo8,1.0,1.0
edwcz64,1.5849625,0.0
eez8k7d,0.0,0.0
eelwr0i,2.0,1.5
eecmijd,1.0,0.0
eeobr6j,1.0,0.0
eeoe04f,1.5849625,0.9182958
ef9fcav,1.0,1.0
ed9jn1r,0.0,0.0
eetyocf,0.0,0.0
ed76yt3,0.0,0.0
edi8nss,1.5849625,0.0
ef5uvhg,2.3219281,0.7219281
ef5k3gh,0.0,0.0
ee93wy0,1.5849625,0.9182958
eexvhu3,2.0,1.5
eeql6w6,0.0,0.0
ed5u781,2.0,1.5
eeikkk8,2.0,1.5
eezdmnb,2.3219281,1.5219281
ef92e1k,0.0,0.0
eeaoo7j,1.5849625,1.5849625
eesem2o,1.0,1.0
ed8uzb1,2.0,1.0
ef10bq0,2.0,1.5
ee3p61p,1.0,1.0
ee7bbvv,1.0,0.0
ef6v2z2,0.0,0.0
eexhjj7,0.0,0.0
ee2lpe5,0.0,0.0
ef3sq5i,2.3219281,0.9709506
eczkpo7,1.0,0.0
ed011g9,0.0,0.0
edcpjhn,0.0,0.0
ef97znn,0.0,0.0
ed722g6,2.3219281,0.7219281
een38xq,2.0,1.5
ef1rmz9,1.5849625,0.0
ee132jr,1.0,1.0
efh5hik,1.5849625,0.0
eezxxj1,1.0,0.0
ee9jyy0,0.0,0.0
ed1rjn5,2.0,0.0
ef5pebn,1.0,1.0
edrwzg2,1.0,0.0
ed3pi5j,1.0,0.0
eeoqbcy,2.0,0.0
ee7sl26,0.0,0.0
edfpf89,1.0,0.0
eeouu4p,2.3219281,1.3709506
efcojm6,0.0,0.0
edo3lr2,0.0,0.0
ee7hqvo,1.5849625,1.5849625
edcrpag,2.0,0.8112781
edp9ryp,1.0,0.0
ef2wnzs,2.5849625,1.4591479
eejg6je,0.0,0.0
ed1s4zt,1.5849625,1.5849625
eear7qn,0.0,0.0
ee4l3dp,0.0,0.0
ed0p50s,1.0,1.0
ee65m8u,1.5849625,0.0
edl8qmh,1.0,0.0
ee64xs7,2.5849625,1.2516292
ed2regx,0.0,0.0
efbmp0x,2.0,0.8112781
eemnkek,1.0,1.0
edt9r1i,0.0,0.0
ed5sdtd,1.5849625,0.0
edxlltt,0.0,0.0
eexj956,0.0,0.0
ee91dd9,1.0,1.0
eemu47f,1.5849625,0.0
eej7cn2,2.0,0.0
