comment_id,multi_label_count,example_very_unclear,unclear_fraction
ed0my29,3,False,0.0
ed0n2p2,5,False,0.0
ed0n4bz,2,False,0.0
ed0n5li,2,False,0.0
ed0n8nf,2,False,0.0
ed0nakm,2,False,0.0
ed0nb10,6,False,0.0
ed0neew,1,False,0.0
ed0nh4l,2,False,0.0
ed0nmwp,3,False,0.0
ed0nq5n,3,False,0.0
ed0nqup,1,False,0.0
ed0nsnk,2,False,0.0
ed0nvrn,4,False,0.0
ed0nyv1,1,False,0.0
ed0o2fe,2,False,0.0
ed0o2y4,1,False,0.0
ed0o4jo,4,False,0.0
ed0o4rs,1,False,0.0
ed0o80s,3,False,0.0
ed0odhh,4,False,0.0
ed0odi7,3,False,0.0
ed0ofb6,4,False,0.0
ed0ogl1,3,False,0.0
ed0oip1,0,False,0.0
ed0oknz,1,False,0.0
ed0olkc,1,False,0.0
ed0omrl,2,False,0.0
ed0oo7a,1,False,0.0
ed0ooip,1,False,0.0
ed0opiz,4,False,0.0
ed0ot2z,3,False,0.0
ed0ouv1,3,False,0.0
ed0oz6z,3,False,0.0
ed0p0gi,5,False,0.0
ed0p4fj,2,False,0.0
ed0p50s,2,False,0.0
ed0p5il,3,False,0.0
ed0p74z,5,False,0.0
ed0p7or,1,False,0.0
ed0p9h1,1,False,0.0
ed0papr,0,False,0.0
ed0pb0j,1,False,0.0
ed0pb4w,1,False,0.0
ed0phh5,2,False,0.0
ed0plxu,3,False,0.0
ed0ppyk,1,False,0.0
ed0puqz,1,False,0.0
ed0pvra,2,False,0.0
ed0pwew,0,False,0.0
ed0q1rw,1,False,0.0
ed0q69l,3,False,0.0
ed0q6qg,2,False,0.0
ed0qarb,1,False,0.0
ed0qc9b,4,False,0.0
ed0qe85,1,False,0.0
ed0qh2w,2,False,0.0
ed0ql0q,3,False,0.0
ed0qqns,1,False,0.0
ed0qtsg,1,False,0.0
ed0qvyg,2,False,0.0
ed0qwqq,4,False,0.0
ed0qwxb,5,False,0.0
ed0qxkr,2,False,0.0
ed0qzks,4,False,0.0
ed0r16t,2,False,0.0
ed0r2j9,4,False,0.0
ed0rebi,3,False,0.0
ed0rexw,1,False,0.0
ed0rfc6,4,False,0.0
ed0rhfm,1,False,0.0
ed0rm8d,4,False,0.0
ed0rmo9,0,False,0.0
ed0rmys,3,False,0.0
ed0rofv,2,False,0.0
ed0rrki,4,False,0.0
ed0rtl7,3,False,0.0
ed0rtw0,4,False,0.0
ed0rurz,2,False,0.0
ed0s146,2,False,0.0
ed0s7tt,2,False,0.0
ed0s890,2,False,0.0
ed0sblx,1,False,0.0
ed0sfiw,0,False,0.0
ed0sigs,1,False,0.0
ed0sj9s,1,False,0.0
ed0sksb,2,False,0.0
ed0slun,7,False,0.0
ed0so6l,4,False,0.0
ed0sou5,2,False,0.0
ed0su7y,3,False,0.0
ed0svk4,2,False,0.0
ed0swle,1,False,0.0
ed0swmt,2,False,0.0
ed0swqf,2,False,0.0
ed0sy6u,3,False,0.0
ed0szi7,1,False,0.0
ed0t4so,1,False,0.0
ed0t7qj,4,False,0.0
ed0taua,1,False,0.0
ed0tdoy,5,False,0.0
ed0tfww,1,False,0.0
ed0tgb3,3,False,0.0
ed0tgl6,2,False,0.0
ed0tkbj,2,False,0.0
ed0tklr,6,False,0.0
ed0tn80,2,False,0.0
ed0twmu,5,False,0.0
ed0txko,2,False,0.0
ed0typi,1,False,0.0
ed0u13s,1,False,0.0
ed0u1ax,2,False,0.0
ed0u1r3,0,False,0.0
ed0u2xv,5,False,0.0
ed0u4my,4,False,0.0
ed0u7lj,3,False,0.0
ed0ubc5,1,False,0.0
ed0uebn,3,False,0.0
ed0uep5,1,False,0.0
ed0ufn7,1,False,0.0
ed0ug1s,1,False,0.0
ed0uhux,2,False,0.0
ed0uib8,1,False,0.0
ed0ujqh,1,False,0.0
ed0ujta,2,False,0.0
ed0unsy,4,False,0.0
ed0up79,4,False,0.0
ed0utvo,1,False,0.0
ed0uv1x,6,False,0.0
ed0v46z,1,False,0.0
ed0vap0,2,False,0.0
ed0vclk,3,False,0.0
ed0vghc,3,False,0.0
ed0vhh6,2,False,0.0
ed0vi9o,3,False,0.0
ed0vk2x,4,False,0.0
ed0vkqb,2,False,0.0
ed0vktj,3,False,0.0
ed0vnpe,0,False,0.0
ed0voom,0,False,0.0
ed0vvcm,2,False,0.0
ed0vvqx,1,False,0.0
ed0vy11,5,False,0.0
ed0w0bg,4,False,0.0
ed0w58q,2,False,0.0
ed0w5cy,3,False,0.0
ed0w7v4,1,False,0.0
ed0w876,5,False,0.0
ed0w898,3,False,0.0
ed0w9u9,2,False,0.0
ed0was7,2,False,0.0
ed0wb4e,1,False,0.0
ed0wf37,3,False,0.0
ed0wflq,4,False,0.0
ed0wl33,6,False,0.0
ed0wlth,4,False,0.0
ed0wmrm,0,False,0.0
ed0wo6o,1,False,0.0
ed0wpth,1,False,0.0
ed0wqqe,4,False,0.0
ed0ww1z,4,False,0.0
ed0wy0v,2,False,0.0
ed0x3ik,3,False,0.0
ed0x3ta,3,False,0.0
ed0x52u,2,False,0.0
ed0x5z5,3,False,0.0
ed0x80r,5,False,0.0
ed0x96f,4,False,0.0
ed0x9ao,1,False,0.0
ed0xfyo,3,False,0.0
ed0xg86,4,False,0.0
ed0xj1f,1,False,0.0
ed0xjb6,0,False,0.0
ed0xlwy,2,False,0.0
ed0xoff,3,False,0.0
ed0xrb1,4,False,0.0
ed0xtbi,1,False,0.0
ed0xthk,2,False,0.0
ed0xxvq,3,False,0.0
ed0xyei,2,False,0.0
ed0y2su,3,False,0.0
ed0y6j9,1,False,0.0
ed0y6l2,1,False,0.0
ed0y8gh,2,False,0.0
ed0y9cy,2,False,0.0
ed0y9tc,1,False,0.0
ed0yb1t,3,False,0.0
ed0ybo6,2,False,0.0
ed0ybr6,4,False,0.0
ed0yddw,3,False,0.0
ed0yfl4,1,False,0.0
ed0yhc9,2,False,0.0
ed0yib5,1,False,0.0
ed0yjud,5,False,0.0
ed0ykrx,0,False,0.0
ed0yu6p,4,False,0.0
ed0yw7x,0,False,0.0
ed0z41e,1,False,0.0
ed0z4ub,2,False,0.0
ed0z7bx,4,False,0.0
ed0z7eq,1,False,0.0
ed0z9fe,1,False,0.0
ed0zapy,3,False,0.0
ed0ze2j,3,False,0.0
ed0zidk,3,False,0.0
ed0zmqt,0,False,0.0
ed0ztdl,4,False,0.0
ed0zugh,3,False,0.0
ed0zw3j,1,False,0.0
ed0zztw,2,False,0.0
ed100la,0,False,0.0
ed101qb,1,False,0.0
ed102yg,2,False,0.0
ed10389,1,False,0.0
ed1086r,1,False,0.0
ed1094h,3,False,0.0
ed10dfd,1,False,0.0
ed10e5o,1,False,0.0
ed10eyy,1,False,0.0
ed10iw1,4,False,0.0
ed10lme,1,False,0.0
ed10ntc,2,False,0.0
ed10ppm,2,False,0.0
ed10qwp,2,False,0.0
ed10sx4,3,False,0.0
ed10w2o,0,False,0.0
ed10xps,0,False,0.0
ed10y07,1,False,0.0
ed10y3q,2,False,0.0
ed10yvq,1,False,0.0
ed110qp,6,False,0.0
ed112rp,2,False,0.0
ed113ro,1,False,0.0
ed11574,1,False,0.0
ed1158i,3,False,0.0
ed116er,2,False,0.0
ed116ki,4,False,0.0
ed117kg,1,False,0.0
ed119my,1,False,0.0
ed11edx,3,False,0.0
ed11f83,2,False,0.0
ed11pxw,3,False,0.0
ed11q6o,3,False,0.0
ed11rzv,2,False,0.0
ed11tpc,2,False,0.0
ed11v01,1,False,0.0
ed11vg3,2,False,0.0
ed11wwh,2,False,0.0
ed11yw8,4,False,0.0
ed11zaf,3,False,0.0
ed120pq,1,False,0.0
ed122ms,1,False,0.0
ed122p6,6,False,0.0
ed124r6,4,False,0.0
ed1259o,4,False,0.0
ed1295i,3,False,0.0
ed12a7n,5,False,0.0
ed12dos,2,False,0.0
ed12g9u,2,False,0.0
ed12ion,1,False,0.0
ed12jnn,1,False,0.0
ed12ob1,2,False,0.0
ed12pgq,1,False,0.0
ed12rgl,0,False,0.0
ed12sv4,0,False,0.0
ed12ufc,2,False,0.0
ed12xv4,1,False,0.0
ed12yda,1,False,0.0
ed12z7k,1,False,0.0
ed13255,2,False,0.0
ed1365h,1,False,0.0
ed1386f,5,False,0.0
ed13aoj,6,False,0.0
ed13ax3,1,False,0.0
ed13jls,4,False,0.0
ed13n5g,1,False,0.0
ed13s43,7,False,0.0
ed13wpz,1,False,0.0
ed13xph,2,False,0.0
ed142ij,3,False,0.0
ed1452o,2,False,0.0
ed1454k,2,False,0.0
ed146ro,0,False,0.0
ed149dq,0,False,0.0
ed14hph,1,False,0.0
ed14lz8,4,False,0.0
ed14m5q,0,False,0.0
ed14n3a,1,False,0.0
ed14qbk,1,False,0.0
ed14r0i,3,False,0.0
ed14vtu,4,False,0.0
ed14wo6,2,False,0.0
ed14xn5,2,False,0.0
ed14z2f,2,False,0.0
ed1504w,2,False,0.0
ed152md,1,False,0.0
ed1576z,2,False,0.0
ed157d1,1,False,0.0
ed15gt6,2,False,0.0
ed15m6m,2,False,0.0
ed15t1n,1,False,0.0
ed15t5r,2,False,0.0
ed15tpn,3,False,0.0
ed15u7b,3,False,0.0
ed1611v,1,False,0.0
ed162rb,1,False,0.0
ed163cu,4,False,0.0
ed164dh,1,False,0.0
ed165pu,1,False,0.0
ed167gb,1,False,0.0
ed1683h,1,False,0.0
ed16bmb,2,False,0.0
ed16foy,1,False,0.0
ed16ggc,4,False,0.0
ed16h53,1,False,0.0
ed16j3j,3,False,0.0
ed16m40,4,False,0.0
ed16okv,5,False,0.0
ed16pj1,1,False,0.0
ed16udw,1,False,0.0
ed16vk4,3,False,0.0
ed16yk8,6,False,0.0
ed1708r,2,False,0.0
ed1758t,3,False,0.0
ed177rm,1,False,0.0
ed17ckh,0,False,0.0
ed17cof,3,False,0.0
ed17d0z,2,False,0.0
ed17d33,3,False,0.0
ed17fw2,2,False,0.0
ed17iph,1,False,0.0
ed17kef,3,False,0.0
ed17lhx,1,False,0.0
ed17lxv,2,False,0.0
ed17mmh,3,False,0.0
ed17nps,3,False,0.0
ed17nq4,2,False,0.0
ed17oph,2,False,0.0
ed17svl,3,False,0.0
ed17z62,2,False,0.0
ed17zbx,4,False,0.0
ed18053,3,False,0.0
ed183rg,3,False,0.0
ed184ql,3,False,0.0
ed185hd,4,False,0.0
ed187mu,3,False,0.0
ed18cwh,1,False,0.0
ed18gdc,1,False,0.0
ed18h9p,2,False,0.0
ed18igb,3,False,0.0
ed18iuz,1,False,0.0
ed18jel,3,False,0.0
ed18lna,2,False,0.0
ed18okd,4,False,0.0
ed18u1z,3,False,0.0
ed18vmp,1,False,0.0
ed18xer,3,False,0.0
ed18xz2,1,False,0.0
ed1901b,5,False,0.0
ed192of,4,False,0.0
ed196k4,1,False,0.0
ed196km,2,False,0.0
ed196uj,4,False,0.0
ed197fi,2,False,0.0
ed19agh,1,False,0.0
ed19biv,3,False,0.0
ed19gjz,3,False,0.0
ed19k48,3,False,0.0
ed19pbv,1,False,0.0
ed19pms,3,False,0.0
ed19t6a,2,False,0.0
ed19v8l,3,False,0.0
ed19vt3,2,False,0.0
ed19w3b,1,False,0.0
ed1a52y,1,False,0.0
ed1a5vj,1,False,0.0
ed1aaig,3,False,0.0
ed1ab67,5,False,0.0
ed1aco5,2,False,0.0
ed1ada5,3,False,0.0
ed1adt4,0,False,0.0
ed1aetn,1,False,0.0
ed1ag17,2,False,0.0
ed1agsf,0,False,0.0
ed1ahje,1,False,0.0
ed1ahyw,2,False,0.0
ed1ajgx,3,False,0.0
ed1amhd,5,False,0.0
ed1asht,2,False,0.0
ed1at3i,1,False,0.0
ed1aw4c,2,False,0.0
ed1b1eb,2,False,0.0
ed1b32h,2,False,0.0
ed1b4wf,2,False,0.0
ed1b5wt,1,False,0.0
ed1b7ih,1,False,0.0
ed1b8xi,1,False,0.0
ed1b8xm,2,False,0.0
ed1baa6,2,False,0.0
ed1bf9d,3,False,0.0
ed1bg63,1,False,0.0
ed1bhe9,1,False,0.0
ed1bkeu,1,False,0.0
ed1bml7,3,False,0.0
ed1bmyn,1,False,0.0
ed1boqh,1,False,0.0
ed1bory,5,False,0.0
ed1bvky,0,False,0.0
ed1bwdh,1,False,0.0
ed1by8h,1,False,0.0
ed1bym3,1,False,0.0
ed1bzjg,2,False,0.0
ed1c0pq,3,False,0.0
ed1c70v,5,False,0.0
ed1c7gj,3,False,0.0
ed1c8vm,1,False,0.0
ed1c9ao,0,False,0.0
ed1ca46,2,False,0.0
ed1cban,0,False,0.0
ed1cdy5,2,False,0.0
ed1cfv1,2,False,0.0
ed1cgm6,1,False,0.0
ed1ci2g,0,False,0.0
ed1cj03,3,False,0.0
ed1clkx,4,False,0.0
ed1cmp1,1,False,0.0
ed1cown,1,False,0.0
ed1cpbr,6,False,0.0
ed1cr1q,3,False,0.0
ed1cu0u,1,False,0.0
ed1cu85,2,False,0.0
ed1cxzl,3,False,0.0
ed1d6a4,1,False,0.0
ed1d6d8,2,False,0.0
ed1d8jd,2,False,0.0
ed1d9j4,2,False,0.0
ed1dc56,1,False,0.0
ed1dfzc,3,False,0.0
ed1dg8n,1,False,0.0
ed1dgap,1,False,0.0
ed1dgbj,2,False,0.0
ed1djsl,6,False,0.0
ed1dkgp,2,False,0.0
ed1dmki,2,False,0.0
ed1dn4h,2,False,0.0
ed1dndm,1,False,0.0
ed1dp2v,2,False,0.0
ed1dpj4,3,False,0.0
ed1dptl,2,False,0.0
ed1dre6,2,False,0.0
ed1drmx,2,False,0.0
ed1dsez,1,False,0.0
ed1dtvh,6,False,0.0
ed1dxa6,4,False,0.0
ed1e0ll,2,False,0.0
ed1e0n2,3,False,0.0
ed1e0wa,2,False,0.0
ed1e397,1,False,0.0
ed1e5fu,1,False,0.0
ed1e8p5,2,False,0.0
ed1e8vm,3,False,0.0
ed1e990,1,False,0.0
ed1eb74,3,False,0.0
ed1ebm2,4,False,0.0
ed1ediy,4,False,0.0
ed1ei38,5,False,0.0
ed1ekdw,0,False,0.0
ed1ekg5,2,False,0.0
ed1elgk,1,False,0.0
ed1eodc,3,False,0.0
ed1ev7z,1,False,0.0
ed1evkv,2,False,0.0
ed1ezv3,4,False,0.0
ed1f2ae,4,False,0.0
ed1f8vx,1,False,0.0
ed1fass,1,False,0.0
ed1fe2y,2,False,0.0
ed1ff3y,3,False,0.0
ed1fgn5,2,False,0.0
ed1fij7,3,False,0.0
ed1fkc6,2,False,0.0
ed1focy,5,False,0.0
ed1fqgn,3,False,0.0
ed1fter,3,False,0.0
ed1fvvy,2,False,0.0
ed1fxzm,1,False,0.0
ed1fyxq,2,False,0.0
ed1fyxx,2,False,0.0
ed1fz8t,4,False,0.0
ed1g2wx,3,False,0.0
ed1g9an,0,False,0.0
ed1gaio,4,False,0.0
ed1gcdu,2,False,0.0
ed1gego,0,False,0.0
ed1gey2,1,False,0.0
ed1gey8,3,False,0.0
ed1gfcr,4,False,0.0
ed1gg7d,1,False,0.0
ed1ggxc,2,False,0.0
ed1ghrq,1,False,0.0
ed1gozt,1,False,0.0
ed1gpkb,1,False,0.0
ed1gs51,1,False,0.0
ed1gsf7,3,False,0.0
ed1gu2v,4,False,0.0
ed1gu3w,2,False,0.0
ed1gvuy,2,False,0.0
ed1gwl7,1,False,0.0
ed1gxcf,3,False,0.0
ed1h0a0,2,False,0.0
ed1h28t,6,False,0.0
ed1h39r,2,False,0.0
ed1h3e8,5,False,0.0
ed1h3xz,5,False,0.0
ed1h5g1,3,False,0.0
ed1h7ro,3,False,0.0
ed1h8l3,1,False,0.0
ed1h9ty,4,False,0.0
ed1hip4,1,False,0.0
ed1hkt5,0,False,0.0
ed1hles,4,False,0.0
ed1hljl,3,False,0.0
ed1hmc2,4,False,0.0
ed1hmkx,5,False,0.0
ed1hmt5,3,False,0.0
ed1hntu,4,False,0.0
ed1hnu5,2,False,0.0
ed1hnxh,4,False,0.0
ed1hq8c,5,False,0.0
ed1hqac,1,False,0.0
ed1hran,3,False,0.0
ed1hwvq,2,False,0.0
ed1hxay,1,False,0.0
ed1hy87,4,False,0.0
ed1hyet,0,False,0.0
ed1i1o9,4,False,0.0
ed1i50s,2,False,0.0
ed1i64e,1,False,0.0
ed1i773,2,False,0.0
ed1i8ue,4,False,0.0
ed1i9f8,6,False,0.0
ed1idyk,3,False,0.0
ed1iet8,3,False,0.0
ed1if2q,3,False,0.0
ed1ii6s,1,False,0.0
ed1ip2k,2,False,0.0
ed1iqnp,2,False,0.0
ed1ivu3,5,False,0.0
ed1iwsh,0,False,0.0
ed1iy5w,2,False,0.0
ed1iyxq,2,False,0.0
ed1j4tb,7,False,0.0
ed1j52a,1,False,0.0
ed1j6oz,4,False,0.0
ed1j9al,2,False,0.0
ed1jdc4,2,False,0.0
ed1jgyk,3,False,0.0
ed1jl0e,2,False,0.0
ed1jmin,2,False,0.0
ed1jq0a,4,False,0.0
ed1jqea,0,False,0.0
ed1jqzi,2,False,0.0
ed1jrqq,5,False,0.0
ed1jsq5,5,False,0.0
ed1jtqo,1,False,0.0
ed1jtza,1,False,0.0
ed1ju1e,2,False,0.0
ed1k0dp,2,False,0.0
ed1k0vl,2,False,0.0
ed1k0vz,2,False,0.0
ed1k3yr,3,False,0.0
ed1k577,6,False,0.0
ed1k5h7,3,False,0.0
ed1kfzy,1,False,0.0
ed1kgx2,3,False,0.0
ed1kheb,5,False,0.0
ed1khya,6,False,0.0
ed1kiv1,1,False,0.0
ed1kl6j,1,False,0.0
ed1klqm,1,False,0.0
ed1klsu,4,False,0.0
ed1kuoi,1,False,0.0
ed1kvd5,3,False,0.0
ed1kyil,1,False,0.0
ed1kzdu,3,False,0.0
ed1l0bj,1,False,0.0
ed1l7p6,4,False,0.0
ed1l7wy,4,False,0.0
ed1lc8b,8,False,0.0
ed1lc8x,4,False,0.0
ed1lcx4,5,False,0.0
ed1lgh1,0,False,0.0
ed1lgz2,1,False,0.0
ed1lkhc,2,False,0.0
ed1lkiw,2,False,0.0
ed1lt4p,1,False,0.0
ed1lzlh,3,False,0.0
ed1m2gy,1,False,0.0
ed1m4d8,2,False,0.0
ed1m7m9,1,False,0.0
ed1m7w6,5,False,0.0
ed1m83t,4,False,0.0
ed1m8rj,3,False,0.0
ed1m8zx,2,False,0.0
ed1m9qs,3,False,0.0
ed1makv,1,False,0.0
ed1maoh,1,False,0.0
ed1maoj,2,False,0.0
ed1mazu,2,False,0.0
ed1me0x,1,False,0.0
ed1mfln,3,False,0.0
ed1mfnb,2,False,0.0
ed1mo94,3,False,0.0
ed1molt,2,False,0.0
ed1mpjj,3,False,0.0
ed1ms3j,1,False,0.0
ed1ms85,0,False,0.0
ed1msq9,1,False,0.0
ed1msvm,0,False,0.0
ed1mtjb,5,False,0.0
ed1mvgz,4,False,0.0
ed1mzi4,1,False,0.0
ed1n0iq,2,False,0.0
ed1n6hy,1,False,0.0
ed1n9v4,0,False,0.0
ed1naf8,4,False,0.0
ed1nc8c,0,False,0.0
ed1ncji,1,False,0.0
ed1ndva,3,False,0.0
ed1ngvl,4,False,0.0
ed1nh28,1,False,0.0
ed1nk9w,1,False,0.0
ed1nkvu,2,False,0.0
ed1np7i,1,False,0.0
ed1nq8n,1,False,0.0
ed1nqpr,3,False,0.0
ed1nqzl,2,False,0.0
ed1nrgh,1,False,0.0
ed1nwec,4,False,0.0
ed1nwrl,0,False,0.0
ed1nwum,2,False,0.0
ed1nwz2,6,False,0.0
ed1ny47,3,False,0.0
ed1o284,2,False,0.0
ed1o3ih,1,False,0.0
ed1o6kr,2,False,0.0
ed1o6vb,4,False,0.0
ed1o710,1,False,0.0
ed1o8as,1,False,0.0
ed1o8eh,3,False,0.0
ed1o8ow,3,False,0.0
ed1oe5m,3,False,0.0
ed1oem1,3,False,0.0
ed1og4n,3,False,0.0
ed1ogl4,2,False,0.0
ed1oiyg,3,False,0.0
ed1olu5,2,False,0.0
ed1ongh,5,False,0.0
ed1oo1b,6,False,0.0
ed1oqp2,3,False,0.0
ed1oug1,5,False,0.0
ed1ouxe,1,False,0.0
ed1owqf,2,False,0.0
ed1oyod,4,False,0.0
ed1p08b,5,False,0.0
ed1p2sb,2,False,0.0
ed1p5cl,1,False,0.0
ed1p5dh,3,False,0.0
ed1p76l,0,False,0.0
ed1pana,0,False,0.0
ed1pbs7,1,False,0.0
ed1pd28,6,False,0.0
ed1pej5,4,False,0.0
ed1pgr8,0,False,0.0
ed1ph6f,2,False,0.0
ed1piqh,2,False,0.0
ed1pj38,1,False,0.0
ed1plxj,4,False,0.0
ed1pn0a,2,False,0.0
ed1pp1w,2,False,0.0
ed1pqbw,2,False,0.0
ed1ps1q,2,False,0.0
ed1pta0,1,False,0.0
ed1ptyx,1,False,0.0
ed1pu8s,2,False,0.0
ed1pz08,1,False,0.0
ed1q102,1,False,0.0
ed1q33n,2,False,0.0
ed1q41o,2,False,0.0
ed1q4ur,0,False,0.0
ed1qabw,2,False,0.0
ed1qbx1,1,False,0.0
ed1qd4j,4,False,0.0
ed1qgjy,2,False,0.0
ed1qgl8,1,False,0.0
ed1qiok,1,False,0.0
ed1ql4x,4,False,0.0
ed1qmrz,2,False,0.0
ed1qr20,5,False,0.0
ed1quj7,1,False,0.0
ed1qvro,3,False,0.0
ed1qwoe,1,False,0.0
ed1qxce,2,False,0.0
ed1qxvg,1,False,0.0
ed1r16r,1,False,0.0
ed1r1m5,4,False,0.0
ed1r1w0,4,False,0.0
ed1r3w5,3,False,0.0
ed1r59a,0,False,0.0
ed1r5ro,1,False,0.0
ed1r620,3,False,0.0
ed1rede,2,False,0.0
ed1rhc1,1,False,0.0
ed1rjn5,4,False,0.0
ed1rkrc,1,False,0.0
ed1rle5,1,False,0.0
ed1rmky,4,False,0.0
ed1rnfz,2,False,0.0
ed1rnvi,2,False,0.0
ed1rofo,4,False,0.0
ed1rogi,1,False,0.0
ed1rqux,1,False,0.0
ed1rrsi,2,False,0.0
ed1rvol,3,False,0.0
ed1rvp5,1,False,0.0
ed1s2c1,0,False,0.0
ed1s4z7,3,False,0.0
ed1s4zt,3,False,0.0
ed1s6f5,3,False,0.0
ed1s6zv,5,False,0.0
ed1s7vh,2,False,0.0
ed1s9lb,2,False,0.0
ed1sbaa,6,False,0.0
ed1sbw8,1,False,0.0
ed1seiq,1,False,0.0
ed1sght,2,False,0.0
ed1shih,1,False,0.0
ed1si4q,1,False,0.0
ed1sjua,3,False,0.0
ed1sjv8,3,False,0.0
ed1skuu,2,False,0.0
ed1smi9,2,False,0.0
ed1smr0,4,False,0.0
ed1so06,4,False,0.0
ed1st3h,4,False,0.0
ed1strg,1,False,0.0
ed1suhl,2,False,0.0
ed1t326,1,False,0.0
ed1t3tt,2,False,0.0
ed1t7dz,1,False,0.0
ed1t9er,2,False,0.0
ed1tckf,1,False,0.0
ed1ti7f,2,False,0.0
ed1tlcr,2,False,0.0
ed1tm74,3,False,0.0
ed1tn67,1,False,0.0
ed1tq0s,3,False,0.0
ed1tqhd,2,False,0.0
ed1tqle,1,False,0.0
ed1ts5h,5,False,0.0
ed1tses,0,False,0.0
ed1tuvz,2,False,0.0
ed1ty0c,0,False,0.0
ed1ty4w,2,False,0.0
ed1tyzr,6,False,0.0
ed1u0am,2,False,0.0
ed1u1o2,2,False,0.0
ed1u2h7,1,False,0.0
ed1u2wi,3,False,0.0
ed1u4q2,2,False,0.0
ed1u77t,1,False,0.0
ed1u7ar,3,False,0.0
ed1uam2,2,False,0.0
ed1uck7,3,False,0.0
ed1ud27,1,False,0.0
ed1udad,3,False,0.0
ed1ueow,3,False,0.0
ed1uf66,1,False,0.0
ed1ufuw,1,False,0.0
ed1ug1u,1,False,0.0
ed1uk25,3,False,0.0
ed1umha,3,False,0.0
ed1umv1,4,False,0.0
ed1unvy,1,False,0.0
ed1urak,4,False,0.0
ed1uwg6,2,False,0.0
ed1uxk0,5,False,0.0
ed1uz4r,2,False,0.0
ed1v0xk,2,False,0.0
ed1v1tk,3,False,0.0
ed1v833,3,False,0.0
ed1v8de,4,False,0.0
ed1v8r1,5,False,0.0
ed1v8x6,1,False,0.0
ed1vbq8,1,False,0.0
ed1vebc,0,False,0.0
ed1vfjp,5,False,0.0
ed1vgtp,4,False,0.0
ed1viq1,4,False,0.0
ed1vjg2,0,False,0.0
ed1vkck,0,False,0.0
ed1vkyu,2,False,0.0
ed1vm4f,4,False,0.0
ed1vmyz,2,False,0.0
ed1vnka,1,False,0.0
ed1vsgy,3,False,0.0
ed1vt17,2,False,0.0
ed1vter,4,False,0.0
ed1vu4b,1,False,0.0
ed1vydj,3,False,0.0
ed1vynf,1,False,0.0
ed1w22k,2,False,0.0
ed1w3al,0,False,0.0
ed1w3qg,1,False,0.0
ed1w4ql,2,False,0.0
ed1w6ak,1,False,0.0
ed1w6wu,1,False,0.0
ed1w92l,4,False,0.0
ed1w9t1,2,False,0.0
ed1ware,2,False,0.0
ed1wg24,1,False,0.0
ed1wg3j,1,False,0.0
ed1wh2b,4,False,0.0
ed1whkq,0,False,0.0
ed1wkw8,4,False,0.0
ed1wnae,3,False,0.0
ed1wnta,1,False,0.0
ed1wpiy,2,False,0.0
ed1wr3x,2,False,0.0
ed1wskw,2,False,0.0
ed1wtu7,2,False,0.0
ed1wud5,2,False,0.0
ed1wupq,2,False,0.0
ed1wvcx,5,False,0.0
ed1wwms,3,False,0.0
ed1x3ym,4,False,0.0
ed1x4mr,1,False,0.0
ed1xhfp,2,False,0.0
ed1xlpy,2,False,0.0
ed1xo8k,1,False,0.0
ed1xpa7,2,False,0.0
ed1xr1s,3,False,0.0
ed1xt30,4,False,0.0
ed1xvsq,1,False,0.0
ed1y00g,1,False,0.0
ed1y2mm,1,False,0.0
ed1y4af,3,False,0.0
ed1y6oy,3,False,0.0
ed1y931,2,False,0.0
ed1yg7f,2,False,0.0
ed1yina,7,False,0.0
ed1ykey,2,False,0.0
ed1yl2h,1,False,0.0
ed1ymeq,0,False,0.0
ed1ymry,1,False,0.0
ed1ynbs,3,False,0.0
ed1yphu,4,False,0.0
ed1yq0g,2,False,0.0
ed1yr85,2,False,0.0
ed1z0e1,5,False,0.0
ed1z0nr,1,False,0.0
ed1z5be,3,False,0.0
ed1z5mz,3,False,0.0
ed1z7si,2,False,0.0
ed1zak0,2,False,0.0
ed1zanc,3,False,0.0
ed1zcta,2,False,0.0
ed1zdcb,3,False,0.0
ed1zfq9,3,False,0.0
ed1zg3g,1,False,0.0
ed1zh4r,2,False,0.0
ed1zhcp,1,False,0.0
ed1zhop,2,False,0.0
ed1zjia,2,False,0.0
ed1zkke,5,False,0.0
ed1zl8i,4,False,0.0
ed1zmai,2,False,0.0
ed1zmlt,3,False,0.0
ed1zou9,2,False,0.0
ed1zpng,1,False,0.0
ed1zsv8,1,False,0.0
ed1zx8x,1,False,0.0
ed20116,1,False,0.0
ed204us,5,False,0.0
ed205z9,4,False,0.0
ed206y8,1,False,0.0
ed2098z,4,False,0.0
ed20cbo,4,False,0.0
ed20e79,2,False,0.0
ed20fjc,6,False,0.0
ed20hf9,6,False,0.0
ed20lng,3,False,0.0
ed20lrl,8,False,0.0
ed20nrf,3,False,0.0
ed20ofq,2,False,0.0
ed20wvd,2,False,0.0
ed20yjl,2,False,0.0
ed211et,2,False,0.0
ed211g9,2,False,0.0
ed214is,4,False,0.0
ed215db,2,False,0.0
ed216ic,1,False,0.0
ed219a7,2,False,0.0
ed219du,6,False,0.0
ed21bg9,2,False,0.0
ed21elv,1,False,0.0
ed21g9d,1,False,0.0
ed21l4i,4,False,0.0
ed21mg6,4,False,0.0
ed21n6t,2,False,0.0
ed21plv,2,False,0.0
ed21q30,3,False,0.0
ed21rmg,1,False,0.0
ed21ugn,4,False,0.0
ed21wdk,5,False,0.0
ed220f4,4,False,0.0
